app_id,app_name,review_text,review_score,review_votes
238460,BattleBlock Theater,A real ♥♥♥♥♥♥ game dont buy this its a waste of money the game is realy just a big troll fest and to unlock some stuff you NEED to complete it solo wich makes co op unessecary ♥♥♥♥ you behmoth,-1,0
248820,Risk of Rain,"Woah, what?! Where'd this come from?! This roguelike-platformer-survival-game is astonishingly fun, especially in multiplayer. What a blast. Heartily recommended.",1,0
105600,Terraria,"Over 300 hours on this game, and I've barely scratched the surface.  Terraria is one of those games that I didn't bother with for the longest time. It looked like Minecraft in two dimensions. Since Minecraft already struggled to hold my interest for any enduring length of time, I couldn't imagine why I would want to have that same experience in a flattened environment.  Well, Terraria is nothing like Minecraft. Here are some of the things that I think make Terraria special:     More sense of purpose.  Sandboxes are great, but it's nice to have some sense of  meaning  to your open-ended virtual existence. Minecraft never really delivered here, though the Ender Dragon was obviously an attempt at instilling some endgame goal to the world. Terraria, on the other hand, seems to draw you into a story arc that is minimally defined and yet subtley compelling.    More going on.  Random events and increasingly difficult boss encounters keep things interesting, so you never feel like you're stuck in the drudgery of 'dig holes, hide from monsters, rinse and repeat'. It's invigorating to have a blood moon rise and fight off swarms of monsters thoughout the night, and finally make it to dawn's first light, only to have a goblin army attack from the west. You never know what the new day is going to bring!    Great in-game guidance.  The Guide allows you to learn about the crafting options as you go, without ever needing to consult a wiki. If you like the joy of discovery and don't want to spoil it by consulting wikis, The Guide is a great idea, because you can only learn about those crafting things once you have at least one raw material already in hand. This allows you to incrementally learn about more and more items in the world as you continue to expand your horizons and gain new items.    More monsters.  I love zombies, skellies, spiders and creepers as much as the next block-headed guy, but more diversity is certainly appreciated. Terraria boasts a huge collection of monsters, many of them specific to different biomes, which keeps things interesting as you travel around, both above-ground and underground.    MOAR STUFF.  The gamut of items in the game is staggering. And again, I've barely scratched the surface.    Awesome music.  Resonance Array certainly deserves the credit it gets in the title card. The music in Terraria manages to strike a perfect balance: it sounds retro without sounding cheesy. The tracks are interesting to listen to and change with biome, weather, boss encounter, or random event. They really add to the feel of the game. I should mention that the sound effects are equally well balanced, with makes the entire soundscape of Terraria a treat.   So, while I have yet to see all of the bosses, and I've yet to try multiplayer, I've thoroughly enjoyed my 300+ hours of Terraria, and I'm pretty sure I'll have another 300 hours logged before I finally move on. It's a great, relaxing game that manages to stay fresh long after Minecraft would start to feel tedious.",1,0
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,"One of the very few shooting games I've liked. Maybe its because its challenging, atmospheric in an east-european way (the soviet architecture and art are more realistic, not just this western kitsch view of it that you usually see), and there's a lot of free outdoors exploration. The sequel Call of Pripyat is less buggy and more solid as a game, but it isn't as creepy and doesn't have as epic story as Shadow of Chernobyl does.",1,0
243470,Watch_Dogs,this game is great,1,0
244210,Assetto Corsa, Early Access Review,1,0
34900,Bad Rats,"Woman: Well there's rat cake ... rat sorbet... rat pudding... or strawberry tart. Man: Strawberry tart?! Woman: Well it's got some rat in it. Man: How much? Woman: Three, rather a lot really. Man: ... well, I'll have a slice without so much rat in it.",1,1
360760,,"I knew how to play this game only because of how many shooters I've played before. No english support, but shooters are a universal language. Despite not knowing the language, I enjoyed this game.",1,1
570,Dota 2,can i add dota 2? shorcut in my desktop?,1,0
400,Portal,"A deep, enriching, and facinationg take on the puzzle genre. There will be cake and one mean computer.",1,0
241930,Middle-earth™: Shadow of Mordor™,"This game is a treat. Hacking and slashing your way through hordes of Orcs feels fluid and badass, and equally so silently shanking them, mind controlling, and hitting headshots with your bow in slow motion. Middle Earth: SoM is so much fun to play. You can sink in hours doing side missions for its 'Nemesis System' that infinitely keep coming back. The main storyline is interesting but drab at times, although it never ceases to become boring. Other side missions can help level up your weapons and free slaves, as well as the amount of collectibles that are interesting to read and look at. Worth every penny.",1,0
205100,Dishonored,"This is NOT a slash-and-hack game! IGNORE the trailer.   You can choose to clean house or kill no one. Make a scene or not be seen. Your choices shape the City and each mission. The environment, weather, enemies, music, and even random events.  Missing tag: Choices Matter",1,0
378660,Blues and Bullets,"This game does what others try, but cant do. This game has a very deep story and every choice matters. Great job A Crowd Of Monsters[Devs] 9.5/10",1,0
211820,Starbound, Early Access Review,1,0
220200,Kerbal Space Program,"Great Game! Played this since early alpha and am still playing it.  Here's What to expect: . Explosions . First flight . Success!!! . First crash . Many tests and revisions . Space, Orbits, Telecomunications networks, MODS, Probes, More Explosions, The Mun, Long Range Space Flights, Realizing You Forgot To Plan The Return Trip, Duna, Robots, Space Planes, Space Planes That Can't Get To Space, MODS, Colonies, Experiments, Bugs, Crashes, Realizing The Rocket Was Just Too Big, Rovers, Stations, Mining, Boats, Nuclear Engines, Docking, More MODS, And A Massive Wonderful Community.  While this game may not be for everyone, if you enjoy rockets, space flight, and an unlimited number of unqualified little green astronauts, this game is worth looking into.",1,0
15200,Silent Hunter: Wolves of the Pacific,"Great game, very realistic, and eye pleasing graphics. The only problem is that it doesn't teach you how to use manual aim and many other important things. For someone new to the series like me, it might take a while to learn the basics and the targeting system. But once you get the hang of it you will most definatly enjoy it.",1,0
431960,Wallpaper Engine, Early Access Review,1,0
271590,Grand Theft Auto V,"Grand Theft Auto: Online is an impressively fun experience and a great time-filler. With so many activities to choose from it's hard to ever feel like you don't have something to work towards. Free roam with friends can be just as fun as playing missions gained via cell phone calls, death match modes found in various areas of the map, or custom user-created race tracks throughout the world. There's an impressive amount of customization options for your character, vehicles and apartments. With regular updates Rockstar is doing a great job of keeping the Online portion active and evolving, not to mention the impressive video editor helpful for YouTube creators. With or without friends, this is definitely an experience you have to try.",1,0
18040,DeathSpank,Great graphics .. Good gameplay .. and Funny ! A must buy at any price ...,1,0
313160,Farming Simulator 15,"Saw this on sale recently, and having been an avid flight simmer, thought i'd give it a shot.   In something like 4-5 days I've put in 25 hours of play. Never could have imagined being addicted to a game so badly. HIGHLY RECOMMEND, just look at the screenshots! You get a pressure washer to wash your equipment for god sakes!! All I can ask to the developers of the game is... Get some better pickup trucks. Toyota Hilux, Ford Ranger, Nissan Navara, Mitsubishi L200, Great Wall Steed etc... Not particuarly knowledgable of US trucks, but I'm sure there's a million others that the licenses could be obtained for. Not an issue whatsoever though.  Get this game.",1,0
220240,Far Cry® 3,Great Game! Would highly recommend to any FPS lover or open world lover.,1,1
105600,Terraria,If you enjoy Minecraft and RPG games this is a must try. So good I spent 200+ hours of my life and do not regret a single hour.,1,0
311340,METAL GEAR SOLID V: GROUND ZEROES,"Its a good prequel, but you can see it all on youtube. It is is just one mission with lots of story you should just watch on youtube instead of paying $20",-1,0
239840,Dead State,VERY high replay value and more then worth to get if you like turn-based RPGs this is a game I Strongly recommend!,1,0
298050,Master of Orion, Early Access Review,-1,1
12150,Max Payne 2: The Fall of Max Payne,"This game is so deep, even Adele called and cancelled her rolling session! #TooDeepForAdele",1,1
233860,Kenshi, Early Access Review,1,0
306130,The Elder Scrolls Online,very good game. I have enjoyed it a lot.,1,0
247140,Soundodger+,Awesome love using my music to play with the game.,1,0
324800,Shadow Warrior 2,Finally I found a game which makes fun again. It comes with much... humor and shows the developers had fun creating this game. The Story and side quests are over average and funny to play. The dialoges are great. The combat system is balanced. Personaly the game is maybe a bit too easy (Sadly this seems to became a trend in the games industry). The multiplayer is a good feature. The only problems with this game are the framedrops of body parts glitched into textures and a bug i experienced by joining a friends game while being in a boss fight. I was still in the arena but the boss was gone (started a new story which fixed this problem). All in all this is one of the best games i played this year. I can recommend this game specially for players with a fast play style.,1,0
493340,Planet Coaster,Great game!! I have spent hours creating coasters and then detailing parks. It's addictive!!,1,0
22340,Call of Cthulhu: Dark Corners of the Earth,couldn't get the tech to work on this one - seemd to require XP 32bit,1,0
364360,Total War: WARHAMMER,A great addition to an already amazing series (can be a bit laggy depending on computer/laptop,1,0
380550,Incandescent,"I am playing shoot 'em ups for 30 years now and I have seen and played a lot of them. This might be a game by a hobbyist, who just did it for fun. In that case my appologies for the following, but to me this game was not worth the (little) money I paid. Unfortunatley, Incandescent is an uninspired shoot 'em up. The graphics are simple copies of other 'neon style' shooters. The enemies are repetitive and just disturbing, but not challenging. In several situations there is no visual/ acustic feedback, including when dying or when hitting bosses. It is not really difficult, I had a hard time when getting bored after a few minutes (100000 score) to finally loose all ships, while still doing a bit of resistance, until I gave up at 200000 score. Afterwards I was hard thinking about anything new, special, well implemented, fun of this shooter, but I was not able to find anything. Not recommendable. There are others worth the money and fun.",-1,0
268500,XCOM 2,"Very good game, can easily recommend to to anyone who likes turn-based strategy.",1,0
203160,Tomb Raider,Nice game!,1,0
107800,,Awesome game pretty dang long for a indieish game! Loved it totally worth the 2.50 i payed for it you should buy this game its really fun!,1,0
298240,War Trigger 3,"Is it good? yes.  Complicated? somewhat  Would it work as a app for kindle fire? sure.  Pay to win? it takes a lot of tiime and money to get anywhere.  8/10 if pricws are lowered and gets a version of it on mobile. ps, DON'T FORGET THE KINDLE FIRE.",1,0
233860,Kenshi, Early Access Review,1,0
322330,Don't Starve Together,"Well, Don't Starve Together. I love this game, and I don't think I need to point out why, over 30 thousand people have already pointed it out. Impeccable music, unique and incredible art style, brutal yet rewarding gameplay. I have to say, it's hard to stop playing this game, and not in a Skinnerbox method, Candy Crush/WoW kind of 'I can't stop playing.' I'm a total survival + sandbox game junkie, and this fills both of those needs. It's hard for me to name a single problem with this game itself, but I'll get to the problems with it that aren't Klei's fault later on.   ---The Game Itself, and what it's like.--- The game is a blast, full of tough decisions, engaging gameplay, and stress. Lots of stress. Don't Starve Together has you managing a few main things, this being your HP, your Hunger, your Sanity, your temperature, your wetness, and probably most importantly, time. You need to go throughout the world, collecting any resource you can simply to survive. Survive intervals of hound attacks, which get more frequent as time goes on. Survive full moons, where normally friendly pigmen become ...werepigs. Spooky. You'll travel throughout an unforgiving world and eventually set up a camp where you can unlock new recipes to help you survive. Later on, winter will start. In this, plants grow more slowly, days are shorter, nights are longer, and you can very easily freeze. After a long time, you can improve your base and make surviving 'easier'. It's a grand world of fear and surprises, I'm only scraping the surface.  ---Playing Singleplayer--- Playing singleplayer is great, but if you wanted to do that, Don't Starve is better for it. It's considerably easier, and it even has another gamemode, Don't Starve Shipwrecked that... Well, I'm getting off topic. Singleplayer is great, but it's not where Don't Starve Together is centered.  &gt;&lt;~~~Playing Multiplayer~~~&gt;&lt;  Ooh, fancy.  Multiplayer is where Don't Starve Together both shines and falls flat. If you gather some friends and make a private server, it's a total blast! Some of the most fun I've had in a while. Spoiler alert, having food isn't as easy with 6 people. You can survive together, help each other, and if one of you dies, one can revive another for a relatively small price. Truly, in multiplayer, cooperation is key. And that's exactly why public multiplayer is the only real flaw in the game.  The game's community, if you haven't heard about it before, is... Well, it's something else. Over half of the people who play the game are imbecilic and lazy, or just game-ruining for a good laugh. If they don't play well or even decently, they're probably stealing your stuff, destroying your base, or literally just sitting around doing nothing!  True story if you care to listen, actually, I was once in a server that made it until late winter. We even defeated the deerclops, a major boss in Don't Starve. One of the players who lived in our base hadn't really accomplished much. The player that had helped our base grow the most was asking him politely to do something, and he didn't respond. I gave him a golden axe, and asked him to chop some trees for logs. He took it, and did nothing, instead asking for food. The other person started yelling at him to do something. Again, he did absolutely nothing. We ended up kicking him.  It gets MUCH worse than that, however. People just join, ask if they can join your base, or asking for key resources, with varying levels of grammatical errors. If you refuse, they'll give a quick 'f*** u ur a n00b' and then proceed to either leave, or whine and complain until kicked, or until they inevitably die because they weren't actually playing the game.  ~~~Conclusion/TL;DR~~~ DST is an incredible game blending fun mechanics and stressful decisions. You definitely should buy it if you have friends willing to play with you. If not, then buying the singleplayer Don't Starve would be better... This game isn't worth it for public multiplayer. About 1 in every 6 servers you join will have a decent game waiting for you. Just about everything in the game itself is flawless... If you can take the community.  So, get ready for a fun night with friends. Deal with sanity, monsters, hounds, and especially other players. But most of all... Don't Get Caught Out In The Darkness Without A Torch. Can't wait for that game.",1,0
570,Dota 2,The solution to a potential salt shortage.,1,0
287290,Resident Evil Revelations 2,"+ Superlative co-op! Blasting Numbers Out Of Zombies Has Never Been So Much Fun. + Conspicuously addictive unlocks &amp; rewards + Endearingly schlocky characters, dialogue &amp; injokes - Frame rate hiccups - Less gore than earlier entries - Character movement less dynamic than in 6 (John Woo dodges, leaping over railings, slide tackles, cover shooting)",1,0
234140,Mad Max,Great game,1,0
262060,Darkest Dungeon®,"I had a lot of fun in the beginning, but at the moment it is far too unbalanced. Up to lvl 3 dungeons the game is too easy and lvl 5 dungeons are too much influenced by randomness and luck. The game needs to be re-balanced then i would highly recommend it to other players.",-1,1
294040,Loot Hero DX,"This is an excellent, brainless game that satisfied my need for some simple progression and completion.   Having reached 100% in less than 4 hours of play time, I feel that I can walk away from this game fulfilled, and in the days of huge looming backlogs, this is a treat.  Pros +Rapid progression, with very few grind-walls +Very simple gamplay +Easy to see all it has to offer +You become satisfyingly overpowered very quickly  Cons -Very simple gamplay! -Very repetetive -No variety once you are in the grind to 100   Do not buy this expecting a deep game with deep strategy! It is a good quick escape. This was exactly what I needed following days of doing nothing but studying.",1,0
315430,Polarity,Short game but very good! I recommend for everybody ,1,0
294140,They Breathe,Loved it! Might of been rather short but all-in-all was an incredible experience.,1,0
319480,Odallus: The Dark Call,"All of the visual style of a NES game with few of the headaches.   It's challenging, but not too challenging. As you level your character up, you'll go back to previous levels to find new secrets and unlock new locations which. The levels are well done and don't become tedious. Enemies are tough, but fair. Bosses are fun, and you can tank some of them if you're fast enough. The controls are solid, they don't allow you to overpower the enemies with spamming attacks, so you must plan carefully and be patient.   The story is pulpy but mysterious and interesting enough to keep you going.  The game seems to have some bugs on some systems. I found that VJOY was interfering with my xbox controller, so I disabled Vjoy. I also found that the game didn't play well with Steam overlay on, so I disabled that as well. Since doing those minor work arounds, the game has performed perfectly. The developer also seems responsive to issues and releases regular patches.   Good Game.",1,1
21100,F.E.A.R. 3,"You know, sometimes you feel beat...   Sometimes your friend is like 8000000 points ahead of you and all looks lost....  Then the game let me win.  Best coop game.",1,1
252950,Rocket League,"This game is incredibly entertaining, with countless hours of fun in store. And not only is it fun, but no matter what system or console you use to play it, you can always play with friends, as it is now cross-platform, with PC, XBOX, and PS4. I would recommend this game to anyone who enjoys multi-player, arcade-esque games.",1,0
252490,Rust, Early Access Review,1,0
208520,Omerta - City of Gangsters,"Awesome game. Tropico x Xcom. The music is awesome, the story is pretty interesting and broken up into differing cities. The last mission though is tough!",1,0
256290,Child of Light,Great game.,1,0
61100,Lucid,"Connect at least 3 same colored gems to make them disappear and get point, we all know it, nobody really likes it. This version is particularly bad because you need to be able to connect all adjacent blocks in order to clear them, if you leave 1 block out you can not get rid of them... stupid",-1,0
8850,BioShock 2,Amazing game! Only problem is that no one plays multiplayer,1,0
312560,Xanadu Next,"求增加当年台湾翻译的繁体中文语言,现成的游戏2005年的Xanadu Next已有现成的台服语言 Taiwanese translation of the year seeking to increase the traditional Chinese language, ready-made game 2005 Xanadu the next page has become a Taiwan service",1,0
242050,Assassin's Creed IV Black Flag,"By far the best Assassins Creed game yet. This is what 3 should have been. After playing 3 I was a little nervous about this one, but I now have no regrets to buying it.",1,0
301520,Robocraft, Early Access Review,1,1
227940,Heroes & Generals, Early Access Review,1,0
510050,You Have 10 Seconds,"Quick, simple, highly fun. A good quick speedrun, if that's your thing.",1,0
287390,Metro: Last Light Redux,"Great atmosphere, some bugs, challenging gameplay, and well worth the money.",1,0
214850,GameMaker: Studio,if i open this software it crashes instantly,1,1
364640,FreeCell Quest,Awesome game! Charater building and role-playing elements with fantasy setting added to familiar old cardgame freecell is just plain genious idea.  I just want more games like this.,1,0
208090,,one of good f2p game,1,0
249990,FORCED,"A game with good motive and some of the most challenging puzzles in the genre, which after a few hours of configiurating, and aventually a hamachi install, I finally saw my friends local game and we did some 2 mans. I have yet to play a public multiplayer match, because I cant. I have only ever seen 3 games going and a few extra 4 mans full but why does that even matter? The fact is, I bought this game to play with friends and it wont even let me play with random strangers. Forever I am stuck on single player or getting the gnomies on hamachi. This games multiplayer is broken!",-1,0
236870,HITMAN™,i played the beta i loved it but when the game came out i havnt been able to play the game crashes right at the start of game play i really want to play this game as of right now i dont reccomend getting this game,-1,1
214950,Total War: ROME II - Emperor Edition,"Moved my massive army across the sea to help an ally in a war.  Neighboring country then wars me, thinks he can win while my troops are away.  Attacks my port town by sea. Out numbers me 6 to 1. Take my only two raider ships and kamikaze ram the ship their general is on. Enemy army is confused without their general and blindly charges my port. Watch as they get slightered in a bottle neck by only two Spear infantry and three slingers.  11/10 would rek Britania again.",1,0
381210,Dead by Daylight,well what can i say about dead by daylight it is a verry good game as killer and suriver  . as a killer u have to go round hanging people up on hooks and stop them from escaping. as a suriver u have to fix 5 jenratiors then find the door then open the door and escape.theres a couple of bad things in this gaem matchmaking is terble it takes agegs to find a game and if u you wanna play rhith frinds takes rvan longer also most of the killers camp making it hard to help your teammates out they should add some pentay for camping at hooks buut other than that its a verry good game waring can scare the ♥♥♥♥ out of you sometims oh and 1 tip if u buy this game and u see the killer dont panic if u do u could give away where you are wish u good luck to surive happy gaming Elitegamer,1,1
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,"Instead of using S.T.A.L.K.E.R: Complete 2009, use ZRP (google it) and some shaders if you really feel like you need them. Play on the highest difficulty, as anything lower than that makes enemies bullet sponges.  Good hunting, S.T.A.L.K.E.R.",1,1
205100,Dishonored,"One of the most fantastic stealth games I've ever played, mechanics, environment, story, replayability, this game has it all.   I also highly recommend the Knife of Dunwall and Birigmoire Witches DLC for the excellent new perspective that they cast on the story, and the fun new game mechanics, I can't wait for a sequel!!",1,0
417860,Emily is Away,"Very good short game. Play it for yourself, and enjoy it fully.   I really like the controls of having the player actually type on the keyboard, it's really immersive! The idea of having a chatroom conversation was well executed, and I could imagine this concept as a longer game, with different people to talk to, and window management. Very promising!  Good luck for all future projects, and I hope to see more from this developer!",1,0
4000,Garry's Mod,"Amazing experiences, great servers/gamemodes ect. Controls are easy to use and the game is somewhat addicting.",1,0
212680,FTL: Faster Than Light,"Of all the games in my Steam library, this one has probably extracted the most frustration and joy out of me. I'd say it's definitely worth the $5 and highly recommend it.",1,0
218620,PAYDAY 2,"The game is really good but overkill ♥♥♥♥ed up with all the dlc's, i mean you have to buy a dlc for 3€ to have a grenade. Even if you buy goty edition you still dont have half of dlc's",-1,0
204100,Max Payne 3,HELL ♥♥♥♥ING YES!,1,0
403640,Dishonored 2,Pretty fun. Didn't even finish the game cause I got bored though. Just very dry storyline and doesn't really keep me interested or wanting to play more. I was playing it just to progress the game I realized.,1,0
314450,Saviors,"A very decent oldschool scroller for people who like those kind of games.  Bunch of weapons to shoot enemies, responsive controls for bullet-dodging, some perks for customization, skippable storyline, mostly clear visual presentation. The pace and difficulty on hard level seemed just right to me. Also, LOCAL CO-OP!! Definetely a yes.",1,0
329430,State of Decay: Year-One,"I find all these negative reviews a bit unfair and misleading for the game and for new players as almost everyone base their negative review on faultered/not reached hopes and hypes. If we are to review ONLY the new parts of the game, then it's one thing. But if we are to review this as a whole game, for new and unaware players, then all this criticism are misplaced. Therefore these negative reviews is a shot to the head on a really great game.  If you are new to this game and you like the Zombie/survival genre, then this is (in my opinion) one of (if not THE) the best game there is to date. You get to survive/live in a pretty realistic interpretation of a post-apocalyptic zombie-virus outbreak. Vehicles, basebuilding, team-management, permadeath and scavaging. Done in a really genial way. Even with some RPG elements!  What needs to be fixed is the framrate/optimization issue. When travelling by car the game does not run very well, a problem I never had with the original. And a very personal opinion of mine, as I understand the hordes (maybe zombie overall) spawnrate has been increased. One of the (by me) strongest sides of SoD compared to other games in the same genre is that there is peaks of intensity. Your not overun 24/7, the world can seem silent and peaceful one minute and then hell breaks loose the next. I really hope it will stay that way.  So. If your into the Zombie/survival genre, for the survival ideas, this is a ♥♥♥♥ing awesome game and worth every penny! Can't wait for the sequel!",1,1
102850,WARP,"A great little game, its cartoon style belying a great deal of violence and disdain for human life (even more than the 'Splosion Man games). Smart puzzles, well-paced upgrades, and definitely doesn't outstay its welcome. Some of the cutscenes feel a bit awkward. Otherwise, no complaints.",1,0
367670,Controller Companion,This software is a must have for every PC controller user. I always wanted to play mmorpgs on a controller. Now i can! There is enough options to set up all the buttons you need or most of them. One obvious downside is that you can't use text chat. But anyway you use teamspeak most of the time.  -Full Xbox 360 controller support.  -Can create different profiles for various games.  -Auto disable if the game has already controller support. -People on the workshop posting their own set ups. -Developers still caring about their software. -Lightweight. -Very good quality-price ratio. -Browsing funny cat videos made much more comfortable.  10/10 Get it. Worth every single penny.,1,0
255300,Journey of a Roach,"Uhm... okay. That was... unexpected. If you are searching for a 'WHAT-THE-HECK-WAS-THAT-OH-MY-DEAR-GOD-THATS-SO-STUPID' adventure game, you will ove it. Cute and disturbing at once. And... oh, forget it. This is just wtf. 7/10",1,0
292030,The Witcher 3: Wild Hunt,One of those games that make you cry because of how amazing it really is :'D ,1,1
45100,Secret of the Magic Crystal,Played 8 minutes of this game and the awesomeness overwhelmed me so much that i could not bare to touch a masterpiece like this again,1,0
9420,Supreme Commander: Forged Alliance,Thought I was great at this game. Played for over 60 hours Destroyed friends online played against a Cheating AI lost in 5 minutes 100/10-Would get swarmed by 500 gunships in 2 minutes again,1,1
444090,Paladins, Early Access Review,1,0
294100,RimWorld, Early Access Review,1,0
221380,Age of Empires II (2013),great strategy game......play more and discover more and more never ending interest,1,0
208650,Batman™: Arkham Knight,"Temporarily changed negative rating as game has been pulled and I want to give it a fair shot. Sad that the game was released in this state but glad that they are looking into it. Once game is released I will do a fair review where the recommendation could change.   Garbage. Stop this bull♥♥♥♥! Come on WB, Rocksteady, Bungiee, Blizzard, UbiSoft, whoever did Dead or alive 5 LR... We are looking at ya'll! This incomplete and worse than console garbage has got to stop. Seriously NOT happy. My 680SLi setup still is more powerful than the consoles yet you insist it should not be used to play your games.",1,0
221260,Little Inferno,Burning things is fun. 10/10,1,0
222880,Insurgency,Who needs call of duty when you can play this im not gonna go into major detail for one you can put armor piercing rounds and hollow point rounds to make kills quicker and easier just 1-3 shots and the enemy is down and the rest you may find out for yourself 10/10 would buy again,1,0
323470,DRAGON BALL XENOVERSE,This isnt BT3 good but yea I suggest it,1,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,"amazing game, large map sizes, and bandaids. 10/10 would get shot in the neck again to bandaid it up",1,0
292030,The Witcher 3: Wild Hunt,"If you like long, story-driven RPGs, surprisingly well-written dialogue, and have any interest in games, you owe it to yourself to play this.   It runs well, supports ethical developers, and is beyond gorgeous. Play it.",1,0
449800,Attack on Titan / A.O.T. Wings of Freedom,"Constantly crashing for myself and another friend while trying to play the multiplayer making this pretty unplayable for me right now. I hope a patch fixes this soon so I can change my review.  EDIT: After finding out that the automatic voice chat (which is horrible quality and can't be disabled in game) was the cause of the crashing, my friends and I specifically selected our mics in an external chat app and picked a default microphone which wouldn't transmit anything so it wouldn't be detected in-game. Now we've played for about 4 hours and are loving it. PLEASE add an option from the settings menu to disable in-game voice chat. It is my only complaint.",1,0
113020,Monaco,"Monaco takes the style of the classic pacman gameplay where you collect loot in a top down view and makes it 10 times more fun, involved, and frantic, wither you're playing alone, or with friends.  The goal of each level is to go through a series of 'floors' of a location and collect all the trophies, then escape. However, this is quite easily done, and most if not all players will eventually decide to start clearing floors, which involves you collecting all the coins on each floor, as well as the trophies, before moving onto the next. Clearing a whole level is a fun challenge that rewards you with a harder version of that level.  The game plays quite differently on Singleplayer than it does on Multiplayer most of the time. If you're someone who loves stealth and likes to take it slowly and perfectly, then singleplayer is for you, where some obsticles will require a small plan if you want to get past it unnoticed. Multiplayer is more fast paced, with almost always something going wrong. You'll quickly find 4 players running around the level hiding in bushes and reviving each other while being chased by dogs, helicopters, guards and more - it's a great laugh.  The game has a whole bunch of content to keep you going for hours - just look at my playtime - 100 hours (almost!). There's 3 campaigns, each of which can be played on a normal mode, and a zombie mode where even civillians try to kill you, then there's custom levels, which are made by you and other players alike. Custom levels means there's a level editor which will also keep you busy if that's your thing - its loads of fun to design a place to rob, believe me!  All in all, Monaco is a great game to pick up and play for an hour or two whenever you want. When you start out give it a few hours so you can get used to the art style, which can confuse a lot of people at first, and make sure you play more than the first few levels - they're mainly just tutorial levels!",1,0
250260,Jazzpunk: Director's Cut,"It's like watching a Terry Gilliam movie while high on drugs.  Strip away the absurdist... humour... and what's left is a strange puzzle platformer of sorts. My advice is try before you buy. Either track down the demo, or watch a playthrough on Youtube, because if you don't like this game's humour, it is not for you.",1,0
242760,The Forest, Early Access Review,1,1
230410,Warframe,"10/10 would listen to Vor monologue again  (really 9/10, pls bring back solar rails or something)",1,0
113200,The Binding of Isaac,"tl;dr? This is an actual negative review of Isaac. The story is unnecessarily dark which leads to only polarizing its audience more so than just the game would. The actual game has no controller support, which is dumb. It personally seems repetitive to me regardless of the rouge-like elements and got boring fast.   The Binding of Isaac's story is highly juvenile but just the fact that I’m seeing people call the story good is making me scratch my head it isn’t good. The dark themes in this game are highly unnecessary for what the game really is; a rouge-like dungeon crawler. The game sure has the Newgrounds feel to it, but what it’s missing is the humor, instead of having a dark comedy vive like how I thought it was going to be, it seems to be a lot more focused on the DARK part of that. The story is almost like it’s both trying to be taken seriously and not at the same time in the same parts which makes it both not funny and laughable at the same time.   Of course, you’re probably wondering why I’m harping on the story so much when it’s obviously not the purpose of the game. Reason is, because of the way the story it seems to only polarize its audience with one side either not caring about the story, or liking it because they’re hard-core atheists who like anything anti-religion; and the other side being people who aren’t comfortable with the story, or feel it’s distracting to the game. Again, this polarization seems very unnecessary since the story is a very minor part of the game. I feel like the game could have still had its own unique identity with a different story.  The Binding of Isaac really has nothing too wrong with it mechanically, though. Other than the fact that it has no controller support (some people don’t want to download a separate program just to play the game with a controller) and the game really is a controller game, the keyboard controls feel awkward as all hell. Besides, it might just be me, but even with the rouge-like elements the game feels very repetitive and it bored me pretty quickly.    ",-1,0
12210,Grand Theft Auto IV: The Complete Edition,This game does not work on PC. Do not waste your money. It does not work.,-1,0
440730,Survival Zombies The Inverted Evolution, Early Access Review,-1,0
326180,Sinister City," It's like Darude Sandstorm music video - it's so bad that it's actually great!   Do not take this game seriously - just consider it as simple relaxing fun, it won't last long but it is very enjoyable. If you like point&amp;click games then this is the one to try - of course this game is not of the highest quality, but it's worth it, get it when it's on sale.",1,1
264710,Subnautica, Early Access Review,1,0
340,Half-Life 2: Lost Coast,"I recommend this small episode completely!! You'll finish it in half an hour but it is amazing. There is this particular part of the game where you get embushed by the combine, you'll recall those amazing fights in 'Follow Freeman' episode one more brilliant time. Definetely recommended! Enjoy :)",1,0
48700,Mount & Blade: Warband,One of my favorite games. Both the singleplayer campaign and multiplayer native alone are incredible and on top of that the countless number of great mods. Easily one of the most enjoyable games with its extremely satisfying combat and addicting campaign.,1,1
383150,Dead Island Definitive Edition,"Definitive edition does have better graphics but at a cost of many new bugs, not to mention it seems as if techland as moved on and hopes of patches are far away. The idea of getting the game for a loyalty discount if you previously owned the original was a great idea also, but the developers gave a slap to the face to many of those loyal customers who never got a chance to even make due on the discount. I'm not saying that I haven't gotten some enjoyment out of the game and that others are'nt enjoying theirs, I got the discount also. But you cant help shake the feeling that the developers left so many in the dust and just threw a 'defintive edition' game out there that is a bug infested nest that seems to be ignored.",-1,1
107410,Arma 3,This game make my ♥♥♥♥ bleed. You have to waste 3 hrs in order to play 30 min because it is filled with ♥♥♥♥♥♥ bugs and it isnt optimized for mods. Game for autists 0.69/19,-1,0
322920,theHunter: Primal,"This games gaphics are so great it will blow your brain out of your skull. This is one of those game that stands out 5 different dinosaurs! (T-rex, Triceratops, Utahraptor, some flying one, and Velociraptor.) I got this game because this a perfect combo graphics, dinosaurs, and surviving. I cant wait to see what happens to this game in the future!  Since its no longer in Beta it seems a litte empty. The should at least add dinosaurs and fix bugs. Well they are fixing bugs.  The game is great. But the price, eh. Lower the price please.     I like dinosaurs....",1,0
